105P17079,7,5,3
105P17078,88,18,7
105N11482,56,20,10
105P17071,1,1,1
105N11483,53,16,6
105P17072,1,1,1
105N11480,43,12,4
105N11481,22,7,2
105P17075,8,3,1
105P17076,2,1,1
105P17073,4,3,2
105N11488,63,17,5
105N11489,33,13,4
105N11486,39,15,4
105N11487,39,13,3
105N11484,86,20,6
105N11485,68,17,6
105P17089,24,9,7
105P17080,63,14,6
105N11470,5,5,2
105P17081,25,6,3
105P17082,130,25,5
105N11471,11,8,4
105P17083,55,15,7
105N11472,29,11,5
105P17084,43,17,6
105P17085,20,13,6
105P17086,46,11,4
105P17087,33,9,4
105N11477,23,11,5
105N11478,48,17,5
105N11479,14,7,3
105N11473,12,11,6
105N11474,30,22,6
105N11475,128,53,9
105N11476,31,24,8
105N11459,37,21,9
105P17059,3,2,1
105P17058,2,2,2
105P17056,6,4,1
105P17054,3,3,1
105P17051,3,3,1
105P17052,6,6,1
105N11460,66,40,14
105N11461,129,35,8
105N11464,29,11,6
105N11465,115,34,6
105N11462,36,18,7
105N11463,87,44,10
105N11468,3,3,2
105N11469,2,2,2
105N11466,44,23,8
105N11449,48,12,6
105N11448,8,7,5
105P17066,23,4,3
105P17069,6,2,1
105P17068,5,2,1
105P17062,4,2,2
105P17063,5,4,3
105P17065,15,4,2
105N11450,21,8,6
105P17061,8,1,1
105N11451,19,7,5
105N11452,10,7,6
105N11453,13,10,6
105N11454,28,12,7
105N11455,24,11,6
105N11456,40,22,7
105N11457,41,18,6
105N11458,62,28,8
105N11439,20,8,5
105N11437,7,4,4
105N11438,7,3,3
105N11447,23,8,5
105N11446,2,2,2
105N11444,3,2,2
105N11443,25,21,9
105N11442,11,5,3
105N11441,22,7,3
105N11440,15,8,5
105N11426,122,55,10
105N11427,393,92,10
105N11428,170,44,8
105N11429,98,32,9
105N11434,2,2,1
105N11436,2,2,1
105N11435,4,4,4
105N11430,30,17,7
105N11432,52,18,8
105N11431,40,18,6
105P17099,15,7,3
105N11417,315,88,10
105N11418,241,81,11
105N11415,35,12,4
105N11416,190,72,11
105N11419,225,76,11
105N11421,229,73,11
105P17090,8,3,2
105N11420,162,56,9
105N11425,145,41,7
105N11424,145,46,7
105N11423,284,108,13
105N11422,78,39,8
105P17098,7,3,2
105P17097,8,7,3
105P17095,28,9,4
105P17094,55,20,6
105P17093,88,25,6
105P17092,12,7,5
105N11404,324,80,13
105N11405,5,5,3
105N11406,96,56,12
105N11407,65,27,7
105N11408,50,29,7
105N11409,1,1,1
105N11410,17,12,6
105N11412,22,13,7
105N11411,17,12,6
105N11414,76,27,8
105N11413,60,20,7
105N11400,187,100,12
105N11401,207,117,12
105N11402,92,58,10
105N11403,73,36,10
105N06385,10,6,4
105N06386,9,4,3
105N06383,54,14,6
105N06389,97,40,11
105N06388,64,24,9
105N06382,86,32,8
105N06381,47,29,9
105N06380,33,23,9
105N06394,265,69,11
105N06395,34,10,5
105N06396,47,15,6
105N06397,1,1,1
105N06398,263,58,12
105N06399,99,45,11
105N06391,37,22,9
105N06390,118,43,12
105N06393,1,1,1
105N06392,89,35,10
105N06368,19,15,6
105N06367,10,5,4
105N06366,17,13,6
104P07798,13,4,3
105N06365,19,12,3
104P07799,6,3,3
105N06364,436,88,12
104P07796,2,1,1
105N06363,38,5,4
104P07797,1,1,1
105N06362,19,3,3
104P07794,65,16,5
104P07795,2,1,1
105N06369,35,12,7
104P07793,92,22,9
104P07792,126,21,8
105N06360,16,4,3
104P07791,124,49,13
104P07790,222,33,8
105N06377,127,49,10
105N06376,129,57,12
105N06379,272,93,12
105N06373,301,60,11
105N06372,146,56,13
105N06375,1008,194,12
105N06374,306,112,13
105N06370,11,5,5
105N06342,74,12,4
105N06341,28,9,3
105N06340,27,6,3
105N06346,1,1,1
105N06344,1,1,1
105N06343,12,10,3
105N06349,2,2,2
105N06347,1,1,1
105N06352,2,1,1
105N06354,9,4,4
105N06357,22,4,3
105N06356,2,1,1
105N06359,5,1,1
105N06358,22,1,1
104P07760,14,4,2
105N06459,619,225,14
105N06457,15,11,3
104P07769,121,11,6
105N06458,16,11,7
105N06451,101,52,11
104P07764,54,15,6
105N06452,319,89,10
