112N13140,31,19,6
110P10680,48,32,9
110P10688,8,6,3
112N13149,76,37,9
110P10687,8,6,4
112P15309,449,186,12
110P10682,252,80,11
110P10681,39,27,8
112P15307,101,76,11
110P10684,15,14,5
112P15308,352,195,12
110P10683,24,11,2
112P15305,85,52,9
112P15306,78,54,10
112P15303,30,5,3
112P15302,35,1,1
112N13150,20,6,2
110P10676,62,30,7
110P10675,80,41,7
110P10674,22,18,9
112P15318,32,18,5
110P10673,21,17,5
110P10671,69,31,8
112P15314,300,142,14
112N13153,1,1,1
112P15315,92,52,14
112P15316,124,66,12
112N13155,16,8,4
112N13154,3,2,2
112P15310,82,62,13
112N13157,21,12,7
112P15311,216,129,13
112N13156,76,25,9
112P15312,12,12,6
112N13159,28,14,7
112N13158,138,33,9
112P15313,223,129,13
110P10678,35,25,6
112N13161,81,19,8
112N13162,58,22,9
112N13160,21,12,4
112P15329,19,10,4
110P10662,58,29,10
110P10664,35,23,5
110P10663,103,51,8
112P15323,3,3,2
112N13169,7,4,4
112P15324,19,5,3
112N13168,57,25,9
112P15322,17,13,4
110P10669,70,20,7
112N13167,78,22,7
112N13166,143,32,8
112P15327,14,14,5
112N13165,146,42,11
112P15328,19,17,3
112N13164,93,36,10
112P15325,6,2,2
112P15326,37,11,2
112N13163,20,14,8
112N13170,13,10,6
112N13171,23,7,4
112N13172,14,6,4
112N13173,29,8,5
112P15331,11,4,3
112P15330,6,3,2
110P10651,130,38,9
110P10650,214,34,11
110P10655,122,76,11
110P10653,225,94,12
112N13179,259,69,13
112P15332,3,3,2
110P10658,192,79,11
112N13178,95,34,10
112P15333,28,21,4
112P15334,53,17,6
110P10657,21,15,9
110P10656,48,21,8
112P15335,11,6,1
112P15336,2,2,1
112N13175,12,6,2
112N13174,63,8,3
112P15337,19,7,2
112N13177,9,7,3
112P15338,11,5,2
112N13176,92,30,7
112P15339,8,4,1
112N13180,81,33,11
112P15341,4,4,1
112P15342,4,3,2
112P15340,6,6,2
112N13184,223,71,10
112N13183,26,14,7
112N13182,115,32,9
112N13181,8,5,5
110P10649,33,12,9
112N13187,1,1,1
112N13188,447,83,11
112P15349,379,16,5
112N13185,15,12,5
112P15348,184,8,3
112N13186,23,10,6
112P15347,33,10,4
110P10645,33,18,7
112P15346,20,9,4
110P10646,33,20,11
112P15345,3,3,3
110P10647,66,44,11
112N13189,285,51,8
110P10648,436,81,13
112P15343,56,47,10
110P10641,33,14,8
110P10642,48,20,8
110P10643,216,50,9
112P15350,12,9,4
112P15351,24,11,6
112N13191,97,37,8
112P15352,34,14,7
112N13190,332,52,8
112N13193,93,35,7
112N13192,76,31,8
112N13195,264,41,6
112N13194,40,16,6
112N13196,113,31,8
112P15359,108,74,8
112N13197,275,49,8
112P15358,343,123,11
112N13198,131,41,9
112N13199,150,47,6
112P15355,194,93,10
112P15354,588,143,12
112P15357,225,106,9
110P10632,93,61,11
110P10633,16,14,9
110P10630,28,24,8
110P10631,5,4,3
112P15360,121,94,8
112P15363,32,12,6
112P15364,58,11,6
112P15361,98,65,7
110P10623,31,13,6
110P10624,29,12,6
112P15367,46,15,5
110P10625,38,20,8
112P15366,31,13,5
112P15365,44,11,5
110P10626,51,29,5
110P10627,22,21,4
110P10628,75,31,10
110P10629,36,22,7
112P15369,10,6,4
110P10620,99,47,8
110P10621,66,39,8
110P10622,29,16,6
112P15370,30,11,7
112P15371,30,10,6
110P10609,21,18,7
112P15372,3,3,3
112P15375,169,74,10
112P15377,3,3,2
112P15376,105,63,10
112P15379,14,14,9
110P10612,36,17,4
112P15378,16,15,6
110P10618,75,46,8
110P10619,26,24,7
110P10616,3,2,2
110P10617,3,3,2
110P10610,12,11,4
110P10692,324,95,11
110P10694,10,7,4
110P10695,106,41,9
110P10697,45,23,7
110P10698,70,58,11
110P10699,240,136,11
